ID,Item ID (ERP System),Item Description,Status,Current Step Contact Information,Reason For Hold,Requestor Region,New Bulk SKU Needed,Item Class,Country(ies) Sold To,Item Type,Business Case,Purpose,Sourcing Availability,Production Feasibility,Sourcing Timing (months),Source,Product State,Juice/QA Formulation,Factory Formulation #,Class ID,Package Size,Primary Unit of Measure,Secondary Unit of Measure,Product Category,Technology,Price (USD),Brand,Strategic Partner,Suggested Price,Project Priority Rank,Default Site ID,Regulatory Resources,Registration Feasibility,Registration Approval Timeline (# of months),Import Permit Timeline (# of months),Registration Expiration,Import Permit Expiration,Default Site,Valuation Method,Item GL Class,Tax Category,Label,Product Weight,Internal Descriptor,EPA #,Non VLS Finished Good,Manufacturer Name,Product Shelf Life,Product Shelf Life Count,Label Location Box,Label Location Container,Registration Required,Import Permit Required,Shipping COA Completed,Certified Organic,VLS Pay Tonnage,HS Tariff Code Boolean,HS Tariff Code String,Stock Item,Item Description (ERP System),BOM Owner,Country,Royalty Required,Record Type,Created,Lot/Serial Tracked,Marketing Category,Hold Estimated Completion Date,Brand Type,Brand Family,Third Party Responsible for Permit,Third Party Responsible for Registration,Market Segment,LANL,UCHI,MITSUI,UCA,SFP Pipeline,Created By,SDS Needed,SDS Available,New SDS Needed,GHS Hazard,Transportation Hazard,Regulatory ID,Product Segment,Comments,CompanyBrand,Stocking UOM,Sales UOM,Purchasing UOM,Product UOM,UOM,Customer Name,Bulk Product,Bulk Part Number,Density,Density UOM,Label Approved,Container Label Name,Container Label Part Number,Box Label Number,Box Label Description,Label Description,Lot Number Location,Info to be printed on Label,Expirations,Company ID,Regulatory Comments (US/Canada),Supplier Name,Item Type1,Content Type,Modified,Modified By,Item Child Count,Folder Child Count,Label setting,Retention label,Retention label Applied,Label applied by,Compliance Asset Id,NewItemSetupWF,TargetSalesDate,TargetDistributionDate,FinishedGoodRequestType,Comments (Regulatory),Comments (Operations),DateNeeded,PrivateLabelCompanyName,Stock Base Price,EDI Distributor Price,EDI Suggested Dealer Price,Estimated COGS,SubRegion,On Hold,Customer Item Type,Selling UOM,Reason for Rejection,Rejected By,Step Rejected In,Rejected Date,Current Step,New Product Category Needed,Pricing,Manufacturing Lead Time,Marketing Comments,Print on Container,Print on Container Label,Print on Box Label,Special Packaging Instructions,Estimated Label Completion Date,Packaging Type,Equipment Type,Pieces Per Pallet,BOM loaded into Oracle,Work Definition loaded into Oracle,Label Received,Standard Cost loaded into Oracle,Oracle Inventory ID,Product would be damaged if exposed to extreme temperatures?,Link to SDS,Transportation Requirements,Proper Shipping Name,Technical Name,Packaging Group,UN Number,UN Class,Long Description,Product to be Exported?,Schedule B #,Import Permit #,Product Application,Current Step Key Contacts Group,Current Step Start Date,Link to Label,SDS Hold Flag,Label Hold Flag,Item Type2,Path
134,1007327,Primacy Alpha (10L) (Brazil),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,212;#BRA - Brazil,Finished Goods,"Primacy Alpha for Brazil launching price 8.5 US/l, first order 50000 liters. Delivery date June 1st 2024 in Brazil.
Suggested intercompany price (COGS) is 4.42 US/l.",Participation in the foliar biostimulant Market of Brazil.,TRUE,TRUE,1,,,,1254,,2.5 gal,Liter,,,,4.42,Primacy Alpha,,4.42,,,,,,,,,Pasco,,,,,,,,,VLS,3 Year,,,,,No,No,,,No,,,Primacy Alpha (10 ltr) (Brazil),,USA,,,45348.47596,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Federico Strimmer,No,,,Yes,No,,,The sole requirement for this SKU is the change for a new label for Brazil that will be shortly  sent by us.,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43485,SharePoint_Nintex Service,0,0,,,,,,,45383,,Commercial,,,,,,,,4.42,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
135,1007311,Synergro G3 (2000# BB) CN,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,215;#CAN - Canada,Finished Goods,This is the Canadian SKU for Synergro G3 (1007309),This is the Canadian SKU for Synergro G3 (1007309),TRUE,TRUE,,,,,4261,,Ton,Kilogram,,Micronutrients,,998,OtherSynergro G3,,998,,,,,,,,,Cape Girardeau,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Synergro G3 (2000# BB) CN,,USA,,,45359.55848,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,No,N/A,Nutrients,,ATP Nutrition,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45373,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
136,1007314,Copper Oxide 78%,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Raw Material,New Copper Oxide with higher percentage,New copper oxide with higher percentage for lower cost.,TRUE,TRUE,,,,,,,Other,Kilogram,,X,,,X,,3.48,,,,,,,,,,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Copper Oxide 78%,,USA,,,45364.3908,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,No,,,Yes,Yes,N/A,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,Prince Agri-Philbro,Raw Material,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45382,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
137,1007317,Outlast (bulk),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,We already have tote and jug item numbers. Need a bulk item number.,see prior,TRUE,TRUE,,,,,4262,,Bulk,Liter,,N Enhancers,,47,OtherOutlast,,47,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,,,,,,,,No,No,,,,Outlast (Bulk),,USA,,,45370.42376,No,X,,Verdesian Branded,Outlast Family,,,X,0,0,0,0,0,Seth Pratt,No,,,No,No,,Fertilizer Enhancers,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45371,,Commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
138,1007332,Polyamine Copper Organic (265 gal),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,"We already have this product in jugs and bulk, need totes. We have a $27K open order right now. Bulk sku 1000632",New pack size to support open order.,TRUE,TRUE,,,,,1000632,,265 gal,Liter,,,,20.55,Polyamine Copper Organic,,20.55,,,,,,,,,Pasco,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Polyamine Copper Organic (265 gal),,USA,,,45376.44229,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Seth Pratt,No,,,No,Yes,N/A,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1000632,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45377,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
139,1007333,ELANCO VN DYVON LUMENSA 0.5L,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,272;#VNM - Vietnam,Finished Goods,"Dyvon Lumensa is a key product for Elanco China with forecasts of $800,000.00 in FY 2024. We anticipate Elanco Vietnam will track or exceed Elanco China's sales, or roughly $800,000.00 in annual sales",Fulfillment of Elanco Global Contract,TRUE,TRUE,1,,,,1005239,,Other,Liter,,Aquaculture,,6.53,Elanco Dyvon Lumensa,,6.53,,,,,,,,,Salt Lake City,,,,,,,,,CLI,3 Year,,,,,No,Yes,,,No,,,ELANCO DYVON LUMENSA (0.5 L) (Vietnam),,USA,,,45377.39514,No,X,,Verdesian Branded,Lumensa Family,,,X,0,0,0,0,0,John Stockham,No,,,Yes,No,,Animal Nutrition & Aquaculture,"Pack size is 500ml(0.5L), order pending.",Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,Lumensa Aqua,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45383,,Commercial,,,,,,,,3.97,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
140,1007330,CytoNutri ZNMN (5L) (Nicaragua),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,248;#NIC - Nicaragua,Finished Goods,"Total Revenue:

Year1:  9600 Liters ~ $57120
Year 2: 19200 Liters ~ $114,240
Year 3: 24,000 Liters ~ $142,800",We are taking in advantage that we have this product is registered in Nicaragua and we developing a new customer that will distribute our Cytonutri portfolio in the country.,TRUE,TRUE,1,,,,1005161,,5L,Liter,,,,5.95,Cytonutri Znmn,,5.95,,,,,,,,,Pasco,,,,,,,,,VLS,,,,,,No,No,,,Yes,310590000000,,CytoNutri ZNMN (5L) (Nicaragua),,USA,,,45377.59457,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Chris Ferreira,No,,,Yes,No,,,"Same formulation as items # 1004782 or 1004801 that are sold in Spain. 
We need generate 3 new SKUs, for 5L, 20L and 200 / 208 L.",Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005161,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45413,,Commercial,,,,,,,,2.58,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
141,1007339,Crop+ (1L) (Agristar),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,206;#ARG - Argentina,Finished Goods,Old unit lost during transfer process,Fulfill Purchase Order from Agristar,TRUE,TRUE,1,,,,1005089,,1L,Liter,,,,14.25,Crop+,,14.25,,,,,,,,,Salt Lake City,,,,,,,,,CLI,3 Year,,,,,No,No,,,No,,,Crop+ (1L) (Agristar) (Argentina),,USA,,,45378.44958,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Federico Strimmer,No,,,Yes,No,,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,1005089,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45390,,Commercial,,,,,,,,5.75,LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
142,1007346,Polyamine Iron Organic (265 gal),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,"We have this in jugs and bulk, need tote sku.","We have this in jugs and bulk, need tote sku.",TRUE,TRUE,,,,,1210,,265 gal,Liter,,,,20.55,Polyamine Iron Organic,,20.55,,,,,,,,,Pasco,,,,,,,N/A,,VLS,,,,,,,,Yes,No,,,,PolyAmine Iron Organic (265 gal),,USA,,,45387.61735,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Seth Pratt,No,,,No,No,N/A,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45394,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
143,1007345,Polyamine Manganese Organic (265 gal),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,"We have this in jugs and bulk, need tote sku.","We have this in jugs and bulk, need tote sku.",TRUE,TRUE,,,,,1209,,265 gal,Liter,,,,20.55,Polyamine Manganese Organic,,20.55,,,,,,,,,Pasco,,,,,,,N/A,,VLS,,,,,,,,Yes,No,,,,Polyamine Manganese Organic (265 gal),,USA,,,45387.61801,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Seth Pratt,No,,,No,No,N/A,,,Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45394,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
144,1007359,"AVAIL T5 for Granule 1000 Litre for PT. Fertilizer Inti Technology, Indonesia",Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,230;#IND - India,Finished Goods,"This is the well establihed business partner from Indonesia and agreed to work with us.

Year-1 = USD 300,000
Year-2 = USD 500,000
Year-3 = USD 600,000",First focus on Fertlizer enhancers and later on MicroSync and Foliar Fertlizers,TRUE,TRUE,1,,,,4045,,1000L,Liter,,,,0,Avail T5 For Granular,,13,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,3 Year,,,,,No,Yes,,,Yes,39119000,,Avail T5 for Granular (1000 ltr) (Indonesia),,USA,,,45393.29869,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,HariOm Singh,No,,,No,No,,,The customer is well aware of specility fertlizer and like minded partner,AVAIL T5 for Granular,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45383,,Commercial,,,,,,,,17.79,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
145,1007358,"N-Charge G for Granule 1000 Litre for PT. Fertilizer Inti Technology, Indonesia",Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,231;#IDN - Indonesia,Finished Goods,"This is the well establihed business partner from Indonesia and agreed to work with us.

Year-1 = USD 300,000
Year-2 = USD 500,000
Year-3 = USD 600,000",First focus on Fertlizer enhancers and later on MicroSync and Foliar Fertlizers,TRUE,TRUE,1,,,,4065,,1000L,Liter,,,,0,N-Charge G,,13,,,,,,,,,Toll Manufacturers,,,,,,,,,VLS,3 Year,,,,,No,Yes,,,Yes,39119000,,N-Charge G (1000 ltr) (Indonesia),,USA,,,45393.29872,No,X,,Verdesian,,,,X,0,0,0,0,0,HariOm Singh,No,,,No,No,,,The customer is well aware of specility fertlizer and like minded partner,N-Charge G,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45383,,Commercial,,,,,,,,18.63,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
146,1007352,Iron Humate,Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Raw Material,Iron Humate will be used in 5N1 run that starts April 29. Need SKU right asap,Iron Humate for 5N1 finished product,TRUE,TRUE,,,,,,,Ton,Kilogram,,X,,,X,,240,,,,,,,,,,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Iron Humate,,USA,,,45398.34083,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,No,,,No,No,N/A,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,Vigiron,Raw Material,Item,45436.43486,SharePoint_Nintex Service,0,0,,,,,,,45408,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
147,,Lesco MicroPlus HF (40x50 lb),Regulatory (US/Canada),logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Finished Goods,"We have a new Siteone product called Microplus HF; currently this is the same product as Lesco Blackout SKU 100729, but in 50 lb bags. We will need an SDS created. I will send Logan the Microplus HF label we received from Siteone. We have inventory on SKU 100729, that we will bag off as Microplus HF into 50 lb bags.","To sell current inventory we have for Siteone, as a rebranded product for Siteone.",TRUE,TRUE,,,,,5108,,Ton,Kilogram,,Micronutrients,,1250,OtherLesco MicroPlus HF,,1250,,,,,,,,,Cape Girardeau,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45399.51142,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,No,,,Yes,No,,Nutrients,,SiteOne,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45413,,Commercial,,,,,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
148,,Summitagro Soil100,Commercial Review,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,217;#CHN - China,Finished Goods,steady sale from $50K in 2024 and smooth growth in coming years,Original SKU is 1150L so a new SKU of 1000L is needed,TRUE,TRUE,,,,,,,1000L,Liter,,X,,,X,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45405.0723,No,X,,X,,,,X,0,0,0,0,0,Johnson Tsao,,,,No,No,,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45412,,Commercial,,,,,,,,,APAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
149,1007383,Zinc Sulfate Moist,Approved,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Raw Material,New Zinc Sulfate Moist supplier. Have a load ready now.,Supply Zinc Sulfate Moist,TRUE,TRUE,,,,,,,Ton,Kilogram,,X,,,X,,25,,,,,,,,,,,,,,,,,,VLS,,,,,,,,No,No,,,,Zinc Sulfate Moist,,USA,,,45411.37703,No,X,,X,,,,X,0,0,0,0,0,Rhonda Ernst,No,,,Yes,Yes,,X,Lab tested material and passed.,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,Southwest Galvanizing Inc,Raw Material,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45415,,Commercial,,,,,,,,,North America,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
150,1007390,Cherry Benzaldehyde Scent (55 gal),Completed,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,No,,270;#USA - United States,Raw Material,Scent to add to Synsus products,Scent to add to Synsus products,TRUE,TRUE,,,,,,,Other,Liter,,X,,,X,,27,,,,,,,,,,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,Cherry Benzaldehyde Scent (55 gal),,USA,,,45412.3637,No,X,,X,,,,X,0,0,0,0,0,Sarah Baumeister,No,,,Yes,No,N/A,X,,X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,Synsus Private Label Partners,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45446,,Commercial,,,,,,,,,North America,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
151,,Microsync Prime,Waiting for Requestor to submit New SDS Request,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,Reformulation of Microsync Pro to match other Microsync SKU's. We will be able to increase our profitability margin.,"B: 1%
Ca: 5%
Mn: 4%
S: 9.5%
Zn: 5%",TRUE,TRUE,,,,,4263,,Ton,Kilogram,,,,1615,,,1615,,,,,,,,,Cape Girardeau,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45413.60986,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Jim Moffatt,Yes,,,Yes,No,,,,MicroSync Prime,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45505,,Commercial,,,,,,,,,North America,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
152,,Microsync Premier (1 x 2000 lb),Waiting for Requestor to submit New SDS Request,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,Reformulation of Microsync Plus to have several of the micronutrients in similarity to other Microsync Products. We will be able to increase our profitability margin.,"B: 1%
Ca: 6%
S: 10%
Zn: 5%",TRUE,TRUE,,,,,4264,,Ton,Kilogram,,,,1449,,,1449,,,,,,,,,Cape Girardeau,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45413.61216,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Jim Moffatt,Yes,,,Yes,No,,,,MicroSync Prime,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45505,,Commercial,,,,,,,,,North America,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
153,,ZINC GLUCONATE 12%,Rejected by Commercial Review Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,Yes,,230;#IND - India,Finished Goods,Business Volume is good,For Endorsement in Indian Fertilizer Licence by CyAgro Organic,TRUE,TRUE,,,,,,,200L,Liter,,X,,,X,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45414.25609,No,X,,X,,,,X,0,0,0,0,0,Anil Pannu,,,,No,No,,X,"Its a high request, please arrange the same asap.",X,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45421,,Commercial,,,,,,,,,APAC,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
154,,Ferti Tech Micro Mix (1x2000),Rejected by Alignment Team,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,"We have a new granulation opportunity for our Cape Girardeau, MO manufacturing Plant. Customer Ferti Technologies is requesting a formulation that we can make. The initial estimate 100-200 tons for Year 1; and Growth beyond that. This will generate an minimum additional revenue for FY24 of at least $150k",To become a better partner with existing customer. Expand tonnage granulated at Cape Girardeau. Additional revenue and profitability for Verdesian,TRUE,TRUE,,,,,,,Ton,Kilogram,,Micronutrients,,1400,OtherFerti Tech Micro Mix,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,,,45414.36932,No,X,,Private Label,Granulated Micros Family,,,X,0,0,0,0,0,Jim Moffatt,,,,No,No,,Nutrients,,Ferti Tech,POUNDS,POUNDS,POUNDS,POUNDS,,,,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43487,SharePoint_Nintex Service,0,0,,,,,,,45444,,Commercial,,,,,,,,,North America,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
155,1007384,FLO-COAT BMZ (2.5 gal),Manufacturing - On Hold,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,FLO-COAT BMZ is out in the market under a private label VLS 5603-07. It has an opportunity to reach $3M in the next 4 years as a replacement of competitor product Yara Vita Procote and also hold out competitor Mosaic to allow full portfolio of VLS products. This product will fill a gap in our nutritional portfolio and is an important add,Hold out competitor products with current VLS retailers and gain new opportunity acres by bringing a low viscosity product to the market with ease of use,TRUE,TRUE,,,,,4260,,2.5 gal,Liter,,,,109,,,61,,,,,,,,,Pasco,,,,,,,N/A,,VLS,,,,,,,,No,No,,,,FLO-COAT BMZ (2.5 gal),,,,,45419.62442,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Cody Reynolds,No,,,Yes,No,N/A,,,FLO-COAT BMZ,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.57388,SharePoint_Nintex Service,0,0,,,,,,,45474,,Commercial,,,,,,,,,North America,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
156,1007388,FLO-COAT BMZ (250 gal),Manufacturing - On Hold,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,US/Canada,Yes,,270;#USA - United States,Finished Goods,FLO-COAT BMZ is out in the market under a private label VLS 5603-07. It has an opportunity to reach $3M in the next 4 years as a replacement of competitor product Yara Vita Procote and also hold out competitor Mosaic to allow full portfolio of VLS products. This product will fill a gap in our nutritional portfolio and is an important add,Targeting competitor products and in the market and filling gap in nutrition portfolio,TRUE,TRUE,,,,,4260,,250 gal,Liter,,,,61,,,61,,,,,,,,,Pasco,,,,,,,N/A,,VLS,,,,,,,,No,Yes,,,,FLO-COAT BMZ (250 gal),,,,,45426.47199,No,X,,Verdesian Branded,,,,X,0,0,0,0,0,Cody Reynolds,No,,,Yes,No,N/A,,,FLO-COAT BMZ,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.57384,SharePoint_Nintex Service,0,0,,,,,,,45505,,Commercial,,,,,,,,,North America,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
157,,Lyra,EHS,logan.ray@vlsci.com; chris.lamb@vlsci.com; ,,International,No,,206;#ARG - Argentina,Finished Goods,Take the K content out of the label with the purpose of reduction of importation taxes and avoid registration process.,As stated above,TRUE,TRUE,1,,,,4070,,2.5 gal,Liter,,,,11,Lyra,,7,,,,,,,,,Toll Manufacturers,,,,,,,,,,,,,,,,,,,,,,,,,,,45428.5165,No,X,,Verdesian,,,,X,0,0,0,0,0,Federico Strimmer,,,,No,No,,,"The rate was changed from the original Lyras label to 3,5 liters per 1000 liters UAN",Verdesian,POUNDS,POUNDS,POUNDS,POUNDS,,,N/A,,,,,,,,,,,,,,,,Finished Goods,Item,45436.43488,SharePoint_Nintex Service,0,0,,,,,,,45537,,Commercial,,,,,,,,6.31,LATAM,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Item,Workflows/Lists/Workflow New SKU Requests
